,word,frequency,relative_freq
806,round,4447,0.0001985328037398991
807,model,4440,0.00019822029426695567
808,rules,4433,0.0001979077847940123
809,throughout,4433,0.0001979077847940123
810,oil,4423,0.00019746134268980742
811,gold,4415,0.00019710418900644355
812,department,4403,0.00019656845848139772
813,results,4379,0.00019549699743130606
814,wife,4377,0.0001954077090104651
815,heard,4367,0.00019496126690626023
816,sale,4362,0.0001947380458541578
817,takes,4360,0.00019464875743331684
818,father,4359,0.00019460411322289636
819,projects,4359,0.00019460411322289636
820,below,4356,0.0001944701805916349
821,heart,4351,0.00019424695953953246
822,committee,4347,0.00019406838269785053
823,science,4342,0.0001938451616457481
824,starting,4333,0.00019344336375196373
825,improve,4329,0.0001932647869102818
826,4,4327,0.00019317549848944083
827,believed,4324,0.00019304156585817938
828,player,4322,0.00019295227743733838
829,extra,4321,0.0001929076332269179
830,judge,4317,0.00019272905638523596
831,largest,4310,0.00019241654691229258
832,art,4309,0.0001923719027018721
833,owner,4299,0.00019192546059766723
834,turned,4298,0.00019188081638724674
835,else,4297,0.00019183617217682626
836,sea,4297,0.00019183617217682626
837,groups,4296,0.00019179152796640578
838,star,4292,0.00019161295112472382
839,simply,4288,0.00019143437428304188
840,benefit,4284,0.00019125579744135995
841,rise,4283,0.00019121115323093946
842,super,4281,0.0001911218648100985
843,fast,4278,0.00019098793217883702
844,investors,4274,0.00019080935533715508
845,communities,4269,0.00019058613428505266
846,remain,4253,0.0001898718269183249
847,earthquake,4232,0.00018893429849949468
848,wrong,4232,0.00018893429849949468
849,student,4211,0.0001879967700806645
850,knew,4191,0.0001871038858722548
851,primary,4191,0.0001871038858722548
852,successful,4190,0.00018705924166183431
853,spending,4187,0.00018692530903057284
854,son,4171,0.00018621100166384507
855,considered,4157,0.00018558598271795827
856,culture,4157,0.00018558598271795827
857,christchurch,4151,0.00018531811745543537
858,6,4145,0.00018505025219291247
859,residents,4144,0.00018500560798249198
860,concerns,4143,0.00018496096377207147
861,moving,4143,0.00018496096377207147
862,festival,4141,0.0001848716753512305
863,quickly,4128,0.0001842913006157642
864,hold,4117,0.00018380021430113887
865,questions,4111,0.00018353234903861594
866,weather,4107,0.000183353772196934
867,cars,4106,0.00018330912798651352
868,wants,4091,0.00018263946483020624
869,certainly,4090,0.00018259482061978575
870,opening,4080,0.0001821483785155809
871,nearly,4074,0.000181880513253058
872,quarter,4065,0.0001814787153592736
873,looked,4063,0.00018138942693843264
874,sports,4061,0.00018130013851759167
875,banks,4053,0.00018094298483422778
876,hour,4053,0.00018094298483422778
877,professional,4053,0.00018094298483422778
878,cancer,4048,0.00018071976378212536
879,raised,4043,0.00018049654273002294
880,ability,4039,0.00018031796588834098
881,lack,4039,0.00018031796588834098
882,officer,4037,0.0001802286774675
883,compared,4036,0.00018018403325707953
884,sell,3998,0.0001784875532611011
885,december,3997,0.0001784429090506806
886,11,3995,0.00017835362062983964
887,gets,3986,0.00017795182273605526
888,attack,3985,0.00017790717852563478
889,construction,3984,0.0001778625343152143
890,includes,3984,0.0001778625343152143
891,ways,3977,0.00017755002484227088
892,40,3970,0.0001772375153693275
893,stand,3969,0.000177192871158907
894,email,3965,0.00017701429431722507
895,remember,3957,0.00017665714063386118
896,charges,3944,0.00017607676589839486
897,employment,3942,0.0001759874774775539
898,meant,3939,0.00017585354484629244
899,skills,3938,0.00017580890063587196
900,changed,3915,0.00017478208379620078
901,himself,3911,0.00017460350695451885
902,allowed,3890,0.00017366597853568866
903,met,3889,0.00017362133432526815
904,dollar,3887,0.00017353204590442718
905,crisis,3885,0.00017344275748358622
906,helped,3884,0.00017339811327316573
907,places,3884,0.00017339811327316573
908,systems,3884,0.00017339811327316573
909,debt,3882,0.00017330882485232476
910,giving,3867,0.00017263916169601748
911,september,3866,0.000172594517485597
912,present,3865,0.00017254987327517651
913,release,3864,0.00017250522906475603
914,grow,3858,0.0001722373638022331
915,revenue,3856,0.00017214807538139213
916,stories,3848,0.00017179092169802826
917,followed,3838,0.0001713444795938234
918,benefits,3836,0.00017125519117298243
919,date,3820,0.00017054088380625467
920,middle,3819,0.00017049623959583418
921,vote,3817,0.00017040695117499321
922,claims,3815,0.00017031766275415225
923,spend,3808,0.00017000515328120883
924,sort,3806,0.00016991586486036787
925,8,3804,0.0001698265764395269
926,natural,3803,0.00016978193222910642
927,official,3784,0.00016893369223111717
928,facebook,3783,0.0001688890480206967
929,reduce,3779,0.00016871047117901475
930,cash,3773,0.00016844260591649185
931,itself,3771,0.00016835331749565088
932,managed,3770,0.0001683086732852304
933,born,3766,0.00016813009644354844
934,charge,3763,0.00016799616381228699
935,april,3762,0.0001679515196018665
936,existing,3762,0.0001679515196018665
937,kiwi,3761,0.00016790687539144602
938,continued,3758,0.00016777294276018457
939,investigation,3758,0.00016777294276018457
940,talking,3754,0.0001675943659185026
941,reports,3744,0.00016714792381429777
942,sent,3742,0.0001670586353934568
943,bought,3740,0.00016696934697261583
944,video,3739,0.00016692470276219532
945,watch,3736,0.00016679077013093387
946,speed,3733,0.00016665683749967242
947,confidence,3719,0.00016603181855378562
948,agreement,3717,0.00016594253013294465
949,organisations,3713,0.00016576395329126272
950,college,3706,0.0001654514438183193
951,press,3705,0.00016540679960789882
952,options,3703,0.00016531751118705786
953,break,3700,0.0001651835785557964
954,reserve,3699,0.00016513893434537592
955,cause,3691,0.00016478178066201202
956,beach,3690,0.00016473713645159154
957,figures,3690,0.00016473713645159154
958,survey,3687,0.0001646032038203301
959,treatment,3677,0.00016415676171612523
960,fair,3674,0.00016402282908486377
961,effect,3672,0.0001639335406640228
962,southern,3665,0.00016362103119107942
963,looks,3663,0.00016353174277023843
964,overall,3658,0.000163308521718136
965,increasing,3657,0.00016326387750771552
966,7,3654,0.00016312994487645407
967,named,3652,0.0001630406564556131
968,east,3639,0.0001624602817201468
969,seeing,3638,0.0001624156375097263
970,remains,3637,0.00016237099329930582
971,thinking,3637,0.00016237099329930582
972,environmental,3636,0.00016232634908888534
973,ask,3631,0.0001621031280367829
974,affected,3626,0.00016187990698468047
975,damage,3625,0.00016183526277426
976,mind,3624,0.0001617906185638395
977,goal,3622,0.00016170133014299854
978,14,3621,0.00016165668593257806
979,store,3617,0.0001614781090908961
980,station,3614,0.00016134417645963464
981,airport,3604,0.00016089773435542978
982,boys,3599,0.00016067451330332736
983,poor,3598,0.00016062986909290688
984,leaders,3597,0.0001605852248824864
985,greater,3584,0.00016000485014702008
986,relationship,3584,0.00016000485014702008
987,proposed,3581,0.00015987091751575863
988,justice,3578,0.00015973698488449718
989,vehicle,3578,0.00015973698488449718
990,houses,3572,0.00015946911962197425
991,insurance,3566,0.00015920125435945134
992,finish,3565,0.00015915661014903086
993,consider,3564,0.00015911196593861038
994,mental,3551,0.00015853159120314406
995,sign,3545,0.00015826372594062116
996,planning,3544,0.00015821908173020065
997,via,3544,0.00015821908173020065
998,popular,3542,0.00015812979330935968
999,created,3529,0.00015754941857389337
