,word,frequency,relative_freq
788,charges,4207,0.00021161189463065626
789,discussin,4207,0.00021161189463065626
790,ll,4207,0.00021161189463065626
791,try,4206,0.00021156159467947236
792,age,4199,0.00021120949502118508
793,la,4198,0.00021115919507000118
794,true,4196,0.00021105859516763338
795,finally,4172,0.00020985139633921985
796,festival,4165,0.00020949929668093257
797,watch,4157,0.0002090968970714614
798,leader,4156,0.0002090465971202775
799,reach,4151,0.000208795097364358
800,manager,4139,0.00020819149795015123
801,prvided,4139,0.00020819149795015123
802,wife,4138,0.00020814119799896733
803,immediately,4136,0.00020804059809659956
804,lwer,4130,0.00020773879838949615
805,cnsidered,4129,0.00020768849843831228
806,reasn,4126,0.00020753759858476058
807,starting,4118,0.0002071351989752894
808,e,4117,0.0002070848990241055
809,cash,4113,0.0002068836992193699
810,release,4110,0.00020673279936581822
811,parts,4108,0.00020663219946345042
812,certain,4103,0.00020638069970753094
813,pacific,4101,0.00020628009980516314
814,challenge,4086,0.00020552560053740468
815,p,4079,0.0002051735008791174
816,running,4076,0.0002050226010255657
817,buy,4059,0.00020416750185543945
818,vehicles,4059,0.00020416750185543945
819,shut,4058,0.00020411720190425555
820,exchange,4044,0.000203413002587681
821,included,4038,0.0002031112028805776
822,imprve,4018,0.00020210520385689965
823,clear,4014,0.00020190400405216408
824,authrities,4001,0.0002012501046867734
825,pprtunity,4000,0.0002011998047355895
826,pba,3998,0.00020109920483322172
827,file,3997,0.00020104890488203782
828,of,3997,0.00020104890488203782
829,player,3992,0.00020079740512611832
830,mrning,3990,0.00020069680522375054
831,additinal,3985,0.00020044530546783104
832,cntinued,3984,0.00020039500551664714
833,thught,3983,0.00020034470556546324
834,amunt,3982,0.00020029440561427936
835,gld,3979,0.00020014350576072766
836,cnduct,3972,0.00019979140610244038
837,firm,3967,0.00019953990634652088
838,decided,3963,0.0001993387065417853
839,letters,3958,0.0001990872067858658
840,minutes,3933,0.0001978297080062684
841,large,3927,0.000197527908299165
842,sciety,3915,0.00019692430888495823
843,cast,3909,0.00019662250917785483
844,sent,3908,0.00019657220922667096
845,leave,3903,0.00019632070947075145
846,bad,3899,0.00019611950966601588
847,banned,3899,0.00019611950966601588
848,bxing,3896,0.00019596860981246417
849,cause,3887,0.0001955159102518091
850,result,3885,0.0001954153103494413
851,del,3884,0.00019536501039825742
852,field,3883,0.00019531471044707352
853,lss,3882,0.00019526441049588962
854,nvember,3873,0.00019481171093523454
855,necessarily,3859,0.00019410751161865998
856,dava,3856,0.00019395661176510828
857,apprved,3854,0.00019385601186274048
858,remain,3847,0.0001935039122044532
859,cmpetitin,3846,0.0001934536122532693
860,rm,3833,0.00019279971288787865
861,jint,3818,0.0001920452136201202
862,staff,3818,0.0001920452136201202
863,half,3813,0.0001917937138642007
864,ften,3812,0.0001917434139130168
865,electin,3808,0.0001915422141082812
866,street,3801,0.00019119011444999393
867,covid,3798,0.00019103921459644223
868,filipins,3798,0.00019103921459644223
869,autmatically,3794,0.00019083801479170666
870,incident,3790,0.00019063681498697105
871,reserves,3788,0.00019053621508460325
872,thus,3784,0.00019033501527986768
873,impact,3772,0.0001897314158656609
874,entire,3767,0.00018947991610974142
875,cnducted,3763,0.00018927871630500582
876,wants,3748,0.00018852421703724736
877,capacity,3744,0.00018832301723251178
878,stick,3744,0.00018832301723251178
879,expressed,3742,0.00018822241733014398
880,prduct,3742,0.00018822241733014398
881,beynd,3737,0.0001879709175742245
882,sales,3737,0.0001879709175742245
883,natins,3726,0.00018741761811120162
884,13,3723,0.00018726671825764992
885,single,3722,0.00018721641830646602
886,village,3717,0.00018696491855054655
887,shared,3710,0.00018661281889225927
888,basic,3695,0.0001858583196245008
889,climate,3694,0.0001858080196733169
890,pened,3688,0.00018550621996621353
891,18,3687,0.00018545592001502963
892,stage,3686,0.00018540562006384573
893,range,3685,0.00018535532011266183
894,sutheast,3685,0.00018535532011266183
895,16,3678,0.00018500322045437455
896,tpic,3676,0.00018490262055200675
897,investments,3674,0.00018480202064963895
898,dmestic,3673,0.00018475172069845505
899,measures,3672,0.00018470142074727118
900,net,3666,0.00018439962104016777
901,se,3664,0.0001842990211378
902,yure,3663,0.0001842487211866161
903,club,3661,0.0001841481212842483
904,plant,3661,0.0001841481212842483
905,happened,3650,0.00018359482182122542
906,seven,3650,0.00018359482182122542
907,create,3649,0.00018354452187004151
908,features,3646,0.00018339362201648984
909,agriculture,3645,0.00018334332206530594
910,regular,3643,0.00018324272216293814
911,student,3641,0.00018314212226057034
912,exercise,3636,0.00018289062250465086
913,required,3634,0.00018279002260228306
914,declared,3632,0.00018268942269991526
915,cmpared,3631,0.00018263912274873138
916,ask,3630,0.00018258882279754748
917,self,3629,0.00018253852284636358
918,psitive,3627,0.00018243792294399578
919,implementatin,3620,0.0001820858232857085
920,champinship,3615,0.00018183432352978903
921,arrested,3612,0.00018168342367623732
922,trying,3610,0.00018158282377386952
923,teachers,3609,0.00018153252382268562
924,asian,3595,0.00018082832450611107
925,awards,3591,0.00018062712470137546
926,black,3584,0.00018027502504308819
927,ptential,3579,0.0001800235252871687
928,mind,3577,0.0001799229253848009
929,lack,3574,0.00017977202553124923
930,takes,3573,0.00017972172558006533
931,peratin,3570,0.00017957082572651363
932,affairs,3568,0.00017947022582414583
933,results,3564,0.00017926902601941025
934,mnday,3553,0.00017871572655638737
935,representatives,3553,0.00017871572655638737
936,accunt,3551,0.00017861512665401957
937,prblems,3549,0.0001785145267516518
938,served,3547,0.000178413926849284
939,east,3545,0.0001783133269469162
940,one,3541,0.00017811212714218062
941,mall,3539,0.00017801152723981282
942,anything,3535,0.00017781032743507721
943,middle,3533,0.00017770972753270944
944,14,3530,0.00017755882767915774
945,church,3530,0.00017755882767915774
946,kids,3530,0.00017755882767915774
947,miss,3525,0.00017730732792323826
948,welcmes,3521,0.00017710612811850266
949,either,3519,0.00017700552821613486
950,respnse,3517,0.00017690492831376708
951,built,3515,0.00017680432841139928
952,surce,3513,0.00017670372850903148
953,february,3509,0.0001765025287042959
954,singapre,3509,0.0001765025287042959
955,fundatin,3506,0.0001763516288507442
956,markets,3505,0.0001763013288995603
957,grund,3493,0.00017569772948535355
958,drive,3490,0.00017554682963180185
959,hld,3480,0.00017504383011996287
960,died,3479,0.00017499353016877896
961,target,3475,0.0001747923303640434
962,victry,3474,0.0001747420304128595
963,launched,3473,0.0001746917304616756
964,claimed,3460,0.00017403783109628493
965,failed,3459,0.00017398753114510103
966,facility,3455,0.00017378633134036543
967,yuth,3453,0.00017368573143799763
968,space,3452,0.00017363543148681375
969,allegedly,3451,0.00017358513153562985
970,rganizatins,3449,0.00017348453163326205
971,lcated,3446,0.00017333363177971035
972,adding,3445,0.00017328333182852645
973,park,3443,0.00017318273192615868
974,businesses,3442,0.00017313243197497477
975,practice,3440,0.00017303183207260697
976,match,3439,0.00017298153212142307
977,via,3436,0.0001728306322678714
978,fcus,3433,0.0001726797324143197
979,candidates,3432,0.0001726294324631358
980,prvides,3430,0.000172528832560768
981,ppular,3423,0.00017217673290248072
982,check,3419,0.00017197553309774514
983,stries,3412,0.00017162343343945783
984,fllwed,3409,0.00017147253358590616
985,rganizatin,3407,0.00017137193368353836
986,angeles,3403,0.00017117073387880278
987,similar,3403,0.00017117073387880278
988,sldiers,3401,0.00017107013397643498
989,typhn,3399,0.00017096953407406718
990,desnt,3398,0.00017091923412288328
991,duterte,3388,0.0001704162346110443
992,identified,3385,0.00017026533475749262
993,trading,3384,0.00017021503480630872
994,named,3383,0.00017016473485512482
995,prtect,3381,0.00017006413495275702
996,tell,3381,0.00017006413495275702
997,huge,3378,0.00016991323509920535
998,cmmercial,3375,0.00016976233524565364
999,arrest,3373,0.00016966173534328584
